Timestep;Y;M;D;H;real_time_measured_MW;monitored_capacity_MW;capacity_factor
5133;2015;8;21;21;68.77;712.2;0.096559955
5134;2015;8;21;22;99.75;712.2;0.140058972
5135;2015;8;21;23;153.77;712.2;0.215908453
5136;2015;8;22;0;179.47;712.2;0.251993822
5137;2015;8;22;1;151.26;712.2;0.212384162
5138;2015;8;22;2;120.86;712.2;0.169699523
5139;2015;8;22;3;111.44;712.2;0.156472901
5140;2015;8;22;4;73.96;712.2;0.103847234
5141;2015;8;22;5;54.51;712.2;0.076537489
5142;2015;8;22;6;52.03;712.2;0.073055322
5143;2015;8;22;7;57;712.2;0.080033698
5144;2015;8;22;8;65.4;712.2;0.091828138
5145;2015;8;22;9;61.1;712.2;0.085790508
5146;2015;8;22;10;42.02;712.2;0.059000281
5147;2015;8;22;11;32.81;712.2;0.04606852
5148;2015;8;22;12;16.56;712.2;0.023251896
5149;2015;8;22;13;19.08;712.2;0.026790227
5150;2015;8;22;14;30.86;712.2;0.043330525
5151;2015;8;22;15;66.94;712.2;0.093990452
5152;2015;8;22;16;148.92;712.2;0.209098568
5153;2015;8;22;17;248.28;712.2;0.348609941
5154;2015;8;22;18;329.75;712.2;0.463001966
5155;2015;8;22;19;337.33;712.2;0.473645044
5156;2015;8;22;20;404.05;712.2;0.567326594
5157;2015;8;22;21;464.01;712.2;0.651516428
5158;2015;8;22;22;489.64;712.2;0.68750351
5159;2015;8;22;23;511.02;712.2;0.717523168
5160;2015;8;23;0;508.4;712.2;0.713844426
5161;2015;8;23;1;566.36;712.2;0.79522606
5162;2015;8;23;2;556.55;712.2;0.781451839
5163;2015;8;23;3;496.51;712.2;0.697149677
5164;2015;8;23;4;458.43;712.2;0.64368155
5165;2015;8;23;5;462.03;712.2;0.64873631
5166;2015;8;23;6;397.53;712.2;0.558171862
5167;2015;8;23;7;457.54;712.2;0.642431901
5168;2015;8;23;8;488.23;712.2;0.685523729
5169;2015;8;23;9;518.14;712.2;0.727520359
5170;2015;8;23;10;481.09;712.2;0.675498455
5171;2015;8;23;11;505.78;712.2;0.710165684
5172;2015;8;23;12;523.2;712.2;0.734625105
5173;2015;8;23;13;383.8;712.2;0.538893569
5174;2015;8;23;14;108.92;712.2;0.152934569
5175;2015;8;23;15;36.65;712.2;0.051460264
5176;2015;8;23;16;127;712.2;0.178320696
5177;2015;8;23;17;42.57;712.2;0.059772536
5178;2015;8;23;18;233.6;712.2;0.327997753
5179;2015;8;23;19;292.49;712.2;0.410685201
5180;2015;8;23;20;264.21;712.2;0.370977254
5181;2015;8;23;21;244.97;712.2;0.34396237
5182;2015;8;23;22;170.19;712.2;0.238963774
5183;2015;8;23;23;134.27;712.2;0.188528503
5184;2015;8;24;0;173.6;712.2;0.243751755
5185;2015;8;24;1;113.18;712.2;0.158916035
5186;2015;8;24;2;27.62;712.2;0.038781241
5187;2015;8;24;3;10.38;712.2;0.014574558
5188;2015;8;24;4;7.62;712.2;0.010699242
5189;2015;8;24;5;0.58;712.2;0.000814378
5190;2015;8;24;6;7.51;712.2;0.010544791
5191;2015;8;24;7;8.14;712.2;0.011429374
5192;2015;8;24;8;28.27;712.2;0.039693906
5193;2015;8;24;9;101.3;712.2;0.142235327
5194;2015;8;24;10;176.31;712.2;0.247556866
5195;2015;8;24;11;240.67;712.2;0.33792474
5196;2015;8;24;12;181.46;712.2;0.254787981
5197;2015;8;24;13;176.46;712.2;0.247767481
5198;2015;8;24;14;118.77;712.2;0.166764954
5199;2015;8;24;15;43.33;712.2;0.060839652
5200;2015;8;24;16;132.58;712.2;0.186155574
5201;2015;8;24;17;128.63;712.2;0.180609379
5202;2015;8;24;18;216.18;712.2;0.303538332
5203;2015;8;24;19;398.81;712.2;0.55996911
5204;2015;8;24;20;155.06;712.2;0.217719742
5205;2015;8;24;21;81.59;712.2;0.114560517
5206;2015;8;24;22;122.16;712.2;0.171524853
5207;2015;8;24;23;259.73;712.2;0.364686886
5208;2015;8;25;0;584.87;712.2;0.821215951
5209;2015;8;25;1;645.48;712.2;0.90631845
5210;2015;8;25;2;663.23;712.2;0.931241224
5211;2015;8;25;3;655.34;712.2;0.920162876
5212;2015;8;25;4;650.79;712.2;0.913774221
5213;2015;8;25;5;663.09;712.2;0.93104465
5214;2015;8;25;6;589.39;712.2;0.827562482
5215;2015;8;25;7;569.01;712.2;0.798946925
5216;2015;8;25;8;570.45;712.2;0.800968829
5217;2015;8;25;9;547.82;712.2;0.769194047
5218;2015;8;25;10;552.49;712.2;0.775751193
5219;2015;8;25;11;590.81;712.2;0.829556304
5220;2015;8;25;12;556.11;712.2;0.780834035
5221;2015;8;25;13;555.13;712.2;0.779458017
5222;2015;8;25;14;471.3;712.2;0.661752317
5223;2015;8;25;15;532.99;712.2;0.748371244
5224;2015;8;25;16;605.76;712.2;0.850547599
5225;2015;8;25;17;592.73;712.2;0.832252176
5226;2015;8;25;18;641.37;712.2;0.900547599
5227;2015;8;25;19;673.21;712.2;0.945254142
5228;2015;8;25;20;668.58;712.2;0.938753159
5229;2015;8;25;21;670.62;712.2;0.941617523
5230;2015;8;25;22;670.98;712.2;0.942122999
5231;2015;8;25;23;668.15;712.2;0.938149396
5232;2015;8;26;0;657.05;712.2;0.922563887
5233;2015;8;26;1;624.21;712.2;0.876453243
5234;2015;8;26;2;503.07;712.2;0.706360573
5235;2015;8;26;3;377.63;712.2;0.530230272
5236;2015;8;26;4;451.09;712.2;0.633375456
5237;2015;8;26;5;584.64;712.2;0.820893008
5238;2015;8;26;6;630.8;712.2;0.885706262
5239;2015;8;26;7;660.52;712.2;0.927436113
5240;2015;8;26;8;666.27;712.2;0.935509688
5241;2015;8;26;9;668.34;712.2;0.938416175
5242;2015;8;26;10;663.73;712.2;0.931943274
5243;2015;8;26;11;663.64;712.2;0.931816905
5244;2015;8;26;12;659.78;712.2;0.926397079
5245;2015;8;26;13;654.89;712.2;0.919531031
5246;2015;8;26;14;650.69;712.2;0.913633811
5247;2015;8;26;15;641.67;712.2;0.900968829
5248;2015;8;26;16;629.26;712.2;0.883543948
5249;2015;8;26;17;645.69;712.2;0.906613311
5250;2015;8;26;18;558.21;712.2;0.783782645
5251;2015;8;26;19;611.71;712.2;0.858901994
5252;2015;8;26;20;527.29;712.2;0.740367874
5253;2015;8;26;21;492.91;712.2;0.692094917
5254;2015;8;26;22;466.15;712.2;0.654521202
5255;2015;8;26;23;431.34;712.2;0.605644482
5256;2015;8;27;0;437;712.2;0.613591688
5257;2015;8;27;1;492.67;712.2;0.691757933
5258;2015;8;27;2;557.13;712.2;0.782266217
5259;2015;8;27;3;546.18;712.2;0.766891323
5260;2015;8;27;4;540.4;712.2;0.758775625
5261;2015;8;27;5;502.94;712.2;0.70617804
5262;2015;8;27;6;451.69;712.2;0.634217916
5263;2015;8;27;7;486.1;712.2;0.682532996
5264;2015;8;27;8;509.74;712.2;0.71572592
5265;2015;8;27;9;472.64;712.2;0.663633811
5266;2015;8;27;10;238.37;712.2;0.33469531
5267;2015;8;27;11;266.25;712.2;0.373841618
5268;2015;8;27;12;532.22;712.2;0.747290087
5269;2015;8;27;13;634.84;712.2;0.891378826
5270;2015;8;27;14;608.29;712.2;0.854099972
5271;2015;8;27;15;630.1;712.2;0.884723392
5272;2015;8;27;16;620.5;712.2;0.871244033
5273;2015;8;27;17;584.61;712.2;0.820850885
5274;2015;8;27;18;574.18;712.2;0.806206122
5275;2015;8;27;19;574.57;712.2;0.806753721
5276;2015;8;27;20;513.21;712.2;0.720598147
5277;2015;8;27;21;462.59;712.2;0.649522606
5278;2015;8;27;22;454.02;712.2;0.637489469
5279;2015;8;27;23;422.84;712.2;0.593709632
5280;2015;8;28;0;421.11;712.2;0.591280539
5281;2015;8;28;1;394.77;712.2;0.554296546
5282;2015;8;28;2;294.94;712.2;0.414125246
5283;2015;8;28;3;180.98;712.2;0.254114013
5284;2015;8;28;4;102.33;712.2;0.14368155
5285;2015;8;28;5;74.07;712.2;0.104001685
5286;2015;8;28;6;56.75;712.2;0.079682673
5287;2015;8;28;7;38.94;712.2;0.054675653
5288;2015;8;28;8;38.85;712.2;0.054549284
5289;2015;8;28;9;31.36;712.2;0.044032575
5290;2015;8;28;10;36.34;712.2;0.051024993
5291;2015;8;28;11;77.17;712.2;0.108354395
5292;2015;8;28;12;81.3;712.2;0.114153328
5293;2015;8;28;13;68.67;712.2;0.096419545
5294;2015;8;28;14;119.14;712.2;0.167284471
5295;2015;8;28;15;145.83;712.2;0.204759899
5296;2015;8;28;16;207.18;712.2;0.290901432
5297;2015;8;28;17;198.88;712.2;0.279247402
5298;2015;8;28;18;255.09;712.2;0.358171862
5299;2015;8;28;19;271.18;712.2;0.38076383
5300;2015;8;28;20;272.28;712.2;0.38230834
5301;2015;8;28;21;252.78;712.2;0.354928391
5302;2015;8;28;22;205.44;712.2;0.288458298
5303;2015;8;28;23;148.51;712.2;0.208522887
5304;2015;8;29;0;119.58;712.2;0.167902275
5305;2015;8;29;1;111.6;712.2;0.156697557
5306;2015;8;29;2;110.66;712.2;0.155377703
5307;2015;8;29;3;74.45;712.2;0.104535243
5308;2015;8;29;4;58.94;712.2;0.082757652
5309;2015;8;29;5;53.92;712.2;0.07570907
5310;2015;8;29;6;51.96;712.2;0.072957035
5311;2015;8;29;7;39.53;712.2;0.055504072
5312;2015;8;29;8;25.86;712.2;0.036310025
5313;2015;8;29;9;16.55;712.2;0.023237855
5314;2015;8;29;10;18.89;712.2;0.026523448
5315;2015;8;29;11;6.69;712.2;0.009393429
5316;2015;8;29;12;1.76;712.2;0.002471216
5317;2015;8;29;13;0;712.2;0
5318;2015;8;29;14;0;712.2;0
5319;2015;8;29;15;0;712.2;0
5320;2015;8;29;16;0;712.2;0
5321;2015;8;29;17;5.41;712.2;0.007596181
5322;2015;8;29;18;21.75;712.2;0.030539174
5323;2015;8;29;19;45.93;712.2;0.064490312
5324;2015;8;29;20;70.95;712.2;0.099620893
5325;2015;8;29;21;94.51;712.2;0.132701488
5326;2015;8;29;22;110.17;712.2;0.154689694
5327;2015;8;29;23;127.73;712.2;0.179345689
5328;2015;8;30;0;144.04;712.2;0.20224656
5329;2015;8;30;1;196.51;712.2;0.275919685
5330;2015;8;30;2;190.72;712.2;0.267789947
5331;2015;8;30;3;127.62;712.2;0.179191238
5332;2015;8;30;4;151.75;712.2;0.213072171
5333;2015;8;30;5;192.94;712.2;0.270907049
5334;2015;8;30;6;134.03;712.2;0.188191519
5335;2015;8;30;7;97.25;712.2;0.136548722
5336;2015;8;30;8;61.33;712.2;0.086113451
5337;2015;8;30;9;45.46;712.2;0.063830385
5338;2015;8;30;10;37.29;712.2;0.052358888
5339;2015;8;30;11;47.74;712.2;0.067031733
5340;2015;8;30;12;67;712.2;0.094074698
5341;2015;8;30;13;56.38;712.2;0.079163156
5342;2015;8;30;14;26.65;712.2;0.037419264
5343;2015;8;30;15;21.78;712.2;0.030581297
5344;2015;8;30;16;27.14;712.2;0.038107273
5345;2015;8;30;17;26.73;712.2;0.037531592
5346;2015;8;30;18;8.95;712.2;0.012566695
5347;2015;8;30;19;13.13;712.2;0.018435833
5348;2015;8;30;20;24.74;712.2;0.034737433
5349;2015;8;30;21;36.47;712.2;0.051207526
5350;2015;8;30;22;30.59;712.2;0.042951418
5351;2015;8;30;23;76.59;712.2;0.107540017
5352;2015;8;31;0;254.63;712.2;0.357525976
5353;2015;8;31;1;253.98;712.2;0.356613311
5354;2015;8;31;2;40.65;712.2;0.057076664
5355;2015;8;31;3;29.3;712.2;0.041140129
5356;2015;8;31;4;54.32;712.2;0.07627071
5357;2015;8;31;5;43.07;712.2;0.060474586
5358;2015;8;31;6;11.73;712.2;0.016470093
5359;2015;8;31;7;4.19;712.2;0.005883179
5360;2015;8;31;8;0;712.2;0
5361;2015;8;31;9;3.05;712.2;0.004282505
5362;2015;8;31;10;21.41;712.2;0.03006178
5363;2015;8;31;11;10.34;712.2;0.014518394
5364;2015;8;31;12;11.31;712.2;0.015880371
5365;2015;8;31;13;3.71;712.2;0.005209211
5366;2015;8;31;14;1.35;712.2;0.001895535
5367;2015;8;31;15;0.94;712.2;0.001319854
5368;2015;8;31;16;9.11;712.2;0.012791351
5369;2015;8;31;17;128.06;712.2;0.179809042
5370;2015;8;31;18;168.55;712.2;0.23666105
5371;2015;8;31;19;205.49;712.2;0.288528503
5372;2015;8;31;20;308.85;712.2;0.433656276
5373;2015;8;31;21;335.86;712.2;0.471581017
5374;2015;8;31;22;318.35;712.2;0.446995226
5375;2015;8;31;23;343.15;712.2;0.481816905
5376;2015;9;1;0;332.35;712.2;0.466652626
5377;2015;9;1;1;364.07;712.2;0.511190677
5378;2015;9;1;2;311.31;712.2;0.437110362
5379;2015;9;1;3;304.34;712.2;0.427323785
5380;2015;9;1;4;260.81;712.2;0.366203314
5381;2015;9;1;5;211.5;712.2;0.296967144
5382;2015;9;1;6;179.48;712.2;0.252007863
5383;2015;9;1;7;192.34;712.2;0.270064589
5384;2015;9;1;8;246.38;712.2;0.345942151
5385;2015;9;1;9;239.54;712.2;0.336338107
5386;2015;9;1;10;356.73;712.2;0.500884583
5387;2015;9;1;11;383.23;712.2;0.538093232
5388;2015;9;1;12;337.99;712.2;0.47457175
5389;2015;9;1;13;309.51;712.2;0.434582982
5390;2015;9;1;14;246.45;712.2;0.346040438
5391;2015;9;1;15;169.92;712.2;0.238584667
5392;2015;9;1;16;120.39;712.2;0.169039596
5393;2015;9;1;17;109.59;712.2;0.153875316
5394;2015;9;1;18;95.79;712.2;0.134498736
5395;2015;9;1;19;76.34;712.2;0.107188992
5396;2015;9;1;20;36.96;712.2;0.051895535
5397;2015;9;1;21;17.22;712.2;0.024178602
5398;2015;9;1;22;4.74;712.2;0.006655434
5399;2015;9;1;23;1.91;712.2;0.002681831
5400;2015;9;2;0;1.96;712.2;0.002752036
5401;2015;9;2;1;6.54;712.2;0.009182814
5402;2015;9;2;2;8.25;712.2;0.011583825
5403;2015;9;2;3;34.75;712.2;0.048792474
5404;2015;9;2;4;28.33;712.2;0.039778152
5405;2015;9;2;5;23.29;712.2;0.032701488
5406;2015;9;2;6;1.91;712.2;0.002681831
5407;2015;9;2;7;4.73;712.2;0.006641393
5408;2015;9;2;8;6.16;712.2;0.008649256
5409;2015;9;2;9;9.06;712.2;0.012721146
5410;2015;9;2;10;8.47;712.2;0.011892727
5411;2015;9;2;11;14.5;712.2;0.02035945
5412;2015;9;2;12;14.92;712.2;0.020949172
5413;2015;9;2;13;29.47;712.2;0.041378826
5414;2015;9;2;14;29.64;712.2;0.041617523
5415;2015;9;2;15;17.6;712.2;0.02471216
5416;2015;9;2;16;5.85;712.2;0.008213985
5417;2015;9;2;17;5.85;712.2;0.008213985
5418;2015;9;2;18;6.52;712.2;0.009154732
5419;2015;9;2;19;11.01;712.2;0.015459141
5420;2015;9;2;20;5.26;712.2;0.007385566
5421;2015;9;2;21;5.26;712.2;0.007385566
5422;2015;9;2;22;5.26;712.2;0.007385566
5423;2015;9;2;23;5.26;712.2;0.007385566
5424;2015;9;3;0;6.34;712.2;0.008901994
5425;2015;9;3;1;9.97;712.2;0.013998877
5426;2015;9;3;2;23.08;712.2;0.032406627
5427;2015;9;3;3;48.41;712.2;0.06797248
5428;2015;9;3;4;26.35;712.2;0.036998034
5429;2015;9;3;5;25.16;712.2;0.035327155
5430;2015;9;3;6;35.38;712.2;0.049677057
5431;2015;9;3;7;112.09;712.2;0.157385566
5432;2015;9;3;8;142.7;712.2;0.200365066
5433;2015;9;3;9;226.78;712.2;0.318421792
5434;2015;9;3;10;234.02;712.2;0.328587475
5435;2015;9;3;11;199.77;712.2;0.280497051
5436;2015;9;3;12;239.34;712.2;0.336057287
5437;2015;9;3;13;219.02;712.2;0.307525976
5438;2015;9;3;14;199.16;712.2;0.27964055
5439;2015;9;3;15;158.92;712.2;0.223139568
5440;2015;9;3;16;132.95;712.2;0.186675091
5441;2015;9;3;17;86.38;712.2;0.121286156
5442;2015;9;3;18;129.48;712.2;0.181802864
5443;2015;9;3;19;36.55;712.2;0.051319854
5444;2015;9;3;20;31.79;712.2;0.044636338
5445;2015;9;3;21;30.78;712.2;0.043218197
5446;2015;9;3;22;50.76;712.2;0.071272115
5447;2015;9;3;23;98.47;712.2;0.138261724
5448;2015;9;4;0;151.72;712.2;0.213030048
5449;2015;9;4;1;200.9;712.2;0.282083684
5450;2015;9;4;2;266.11;712.2;0.373645044
5451;2015;9;4;3;310.37;712.2;0.435790508
5452;2015;9;4;4;309.54;712.2;0.434625105
5453;2015;9;4;5;350.31;712.2;0.491870261
5454;2015;9;4;6;390.43;712.2;0.548202752
5455;2015;9;4;7;389.59;712.2;0.547023308
5456;2015;9;4;8;390.11;712.2;0.54775344
5457;2015;9;4;9;395.84;712.2;0.555798933
5458;2015;9;4;10;425.85;712.2;0.597935973
5459;2015;9;4;11;383.97;712.2;0.539132266
5460;2015;9;4;12;350.82;712.2;0.492586352
5461;2015;9;4;13;414.88;712.2;0.582532996
5462;2015;9;4;14;462.36;712.2;0.649199663
5463;2015;9;4;15;473.56;712.2;0.664925583
5464;2015;9;4;16;490.51;712.2;0.688725077
5465;2015;9;4;17;500.32;712.2;0.702499298
5466;2015;9;4;18;531.11;712.2;0.745731536
5467;2015;9;4;19;527.44;712.2;0.740578489
5468;2015;9;4;20;503.31;712.2;0.706697557
5469;2015;9;4;21;439.38;712.2;0.616933446
5470;2015;9;4;22;485.25;712.2;0.681339511
5471;2015;9;4;23;493.44;712.2;0.69283909
5472;2015;9;5;0;471.07;712.2;0.661429374
5473;2015;9;5;1;421.72;712.2;0.59213704
5474;2015;9;5;2;425.5;712.2;0.597444538
5475;2015;9;5;3;374.23;712.2;0.525456332
5476;2015;9;5;4;323.17;712.2;0.453762988
5477;2015;9;5;5;268.61;712.2;0.377155293
5478;2015;9;5;6;251.76;712.2;0.353496209
5479;2015;9;5;7;107.71;712.2;0.151235608
5480;2015;9;5;8;130.05;712.2;0.182603201
5481;2015;9;5;9;237.43;712.2;0.333375456
5482;2015;9;5;10;310.85;712.2;0.436464476
5483;2015;9;5;11;337.65;712.2;0.474094356
5484;2015;9;5;12;383.06;712.2;0.537854535
5485;2015;9;5;13;537.32;712.2;0.754450997
5486;2015;9;5;14;576.64;712.2;0.809660208
5487;2015;9;5;15;607.3;712.2;0.852709913
5488;2015;9;5;16;630.28;712.2;0.88497613
5489;2015;9;5;17;627.13;712.2;0.880553215
5490;2015;9;5;18;656.84;712.2;0.922269026
5491;2015;9;5;19;636.71;712.2;0.894004493
5492;2015;9;5;20;644.59;712.2;0.905068801
5493;2015;9;5;21;636.53;712.2;0.893751755
5494;2015;9;5;22;640.21;712.2;0.898918843
5495;2015;9;5;23;586.58;712.2;0.823616962
5496;2015;9;6;0;628.67;712.2;0.882715529
5497;2015;9;6;1;608.45;712.2;0.854324628
5498;2015;9;6;2;569.61;712.2;0.799789385
5499;2015;9;6;3;577.2;712.2;0.810446504
5500;2015;9;6;4;561.94;712.2;0.789019938
5501;2015;9;6;5;539.68;712.2;0.757764673
5502;2015;9;6;6;539.25;712.2;0.75716091
5503;2015;9;6;7;519.32;712.2;0.729177197
5504;2015;9;6;8;475.13;712.2;0.66713002
5505;2015;9;6;9;486.37;712.2;0.682912103
5506;2015;9;6;10;476.39;712.2;0.668899186
5507;2015;9;6;11;357.36;712.2;0.501769166
5508;2015;9;6;12;236.13;712.2;0.331550126
5509;2015;9;6;13;257.16;712.2;0.361078349
5510;2015;9;6;14;304.9;712.2;0.428110081
5511;2015;9;6;15;312.04;712.2;0.438135355
5512;2015;9;6;16;316.67;712.2;0.444636338
5513;2015;9;6;17;199;712.2;0.279415894
5514;2015;9;6;18;153.78;712.2;0.215922494
5515;2015;9;6;19;103.27;712.2;0.145001404
5516;2015;9;6;20;70.81;712.2;0.099424319
5517;2015;9;6;21;47.09;712.2;0.066119068
5518;2015;9;6;22;36.87;712.2;0.051769166
5519;2015;9;6;23;57.15;712.2;0.080244313
5520;2015;9;7;0;123.29;712.2;0.173111486
5521;2015;9;7;1;235.62;712.2;0.330834035
5522;2015;9;7;2;305.3;712.2;0.428671721
5523;2015;9;7;3;264.99;712.2;0.372072452
5524;2015;9;7;4;259.06;712.2;0.363746139
5525;2015;9;7;5;329.64;712.2;0.462847515
5526;2015;9;7;6;415.8;712.2;0.583824768
5527;2015;9;7;7;418.65;712.2;0.587826453
5528;2015;9;7;8;358.45;712.2;0.503299635
5529;2015;9;7;9;329.85;712.2;0.463142376
5530;2015;9;7;10;333.49;712.2;0.4682533
5531;2015;9;7;11;67.43;712.2;0.094678461
5532;2015;9;7;12;185.9;712.2;0.261022185
5533;2015;9;7;13;217.29;712.2;0.305096883
5534;2015;9;7;14;251.34;712.2;0.352906487
5535;2015;9;7;15;260.58;712.2;0.365880371
5536;2015;9;7;16;216.86;712.2;0.30449312
5537;2015;9;7;17;248.99;712.2;0.349606852
5538;2015;9;7;18;232.45;712.2;0.326383038
5539;2015;9;7;19;293.45;712.2;0.412033137
5540;2015;9;7;20;288.88;712.2;0.4056164
5541;2015;9;7;21;237.12;712.2;0.332940185
5542;2015;9;7;22;242.6;712.2;0.340634653
5543;2015;9;7;23;186.02;712.2;0.261190677
5544;2015;9;8;0;196.07;712.2;0.275301881
5545;2015;9;8;1;182.62;712.2;0.256416737
5546;2015;9;8;2;196.7;712.2;0.276186464
5547;2015;9;8;3;179.82;712.2;0.252485257
5548;2015;9;8;4;190.75;712.2;0.26783207
5549;2015;9;8;5;211.24;712.2;0.296602078
5550;2015;9;8;6;225.01;712.2;0.315936535
5551;2015;9;8;7;159.41;712.2;0.223827577
5552;2015;9;8;8;160.84;712.2;0.225835439
5553;2015;9;8;9;141.67;712.2;0.198918843
5554;2015;9;8;10;69.09;712.2;0.097009267
5555;2015;9;8;11;38.88;712.2;0.054591407
5556;2015;9;8;12;22.68;712.2;0.031844987
5557;2015;9;8;13;3.66;712.2;0.005139006
5558;2015;9;8;14;17.87;712.2;0.025091266
5559;2015;9;8;15;16.59;712.2;0.023294019
5560;2015;9;8;16;24.41;712.2;0.03427408
5561;2015;9;8;17;25.03;712.2;0.035144622
5562;2015;9;8;18;74.56;712.2;0.104689694
5563;2015;9;8;19;91.87;712.2;0.128994664
5564;2015;9;8;20;89.9;712.2;0.126228587
5565;2015;9;8;21;87.03;712.2;0.122198821
5566;2015;9;8;22;67.67;712.2;0.095015445
5567;2015;9;8;23;63.03;712.2;0.088500421
5568;2015;9;9;0;80.82;712.2;0.11347936
5569;2015;9;9;1;52.6;712.2;0.073855659
5570;2015;9;9;2;67.77;712.2;0.095155855
5571;2015;9;9;3;105.9;712.2;0.148694187
5572;2015;9;9;4;82.43;712.2;0.115739961
5573;2015;9;9;5;106.69;712.2;0.149803426
5574;2015;9;9;6;90.58;712.2;0.127183375
5575;2015;9;9;7;88.51;712.2;0.124276889
5576;2015;9;9;8;119.69;712.2;0.168056726
5577;2015;9;9;9;94.68;712.2;0.132940185
5578;2015;9;9;10;110.56;712.2;0.155237293
5579;2015;9;9;11;115.51;712.2;0.162187588
5580;2015;9;9;12;29.16;712.2;0.040943555
5581;2015;9;9;13;100;712.2;0.140409997
5582;2015;9;9;14;170.93;712.2;0.240002808
5583;2015;9;9;15;155.96;712.2;0.218983432
5584;2015;9;9;16;187.08;712.2;0.262679023
5585;2015;9;9;17;302.81;712.2;0.425175512
5586;2015;9;9;18;394.07;712.2;0.553313676
5587;2015;9;9;19;299.7;712.2;0.420808762
5588;2015;9;9;20;296.87;712.2;0.416835159
5589;2015;9;9;21;345.71;712.2;0.485411401
5590;2015;9;9;22;372.11;712.2;0.522479641
5591;2015;9;9;23;342.08;712.2;0.480314518
5592;2015;9;10;0;363.31;712.2;0.510123561
5593;2015;9;10;1;322.37;712.2;0.452639708
5594;2015;9;10;2;325.51;712.2;0.457048582
5595;2015;9;10;3;240.34;712.2;0.337461387
5596;2015;9;10;4;265.43;712.2;0.372690256
5597;2015;9;10;5;262.92;712.2;0.369165965
5598;2015;9;10;6;258.92;712.2;0.363549565
5599;2015;9;10;7;275.18;712.2;0.38638023
5600;2015;9;10;8;349.32;712.2;0.490480202
5601;2015;9;10;9;298.97;712.2;0.419783769
5602;2015;9;10;10;249.44;712.2;0.350238697
5603;2015;9;10;11;250.34;712.2;0.351502387
5604;2015;9;10;12;125.63;712.2;0.176397079
5605;2015;9;10;13;313.23;712.2;0.439806234
5606;2015;9;10;14;306.24;712.2;0.429991575
5607;2015;9;10;15;322.5;712.2;0.452822241
5608;2015;9;10;16;249.58;712.2;0.350435271
5609;2015;9;10;17;226.25;712.2;0.317677619
5610;2015;9;10;18;147.57;712.2;0.207203033
5611;2015;9;10;19;333.5;712.2;0.468267341
5612;2015;9;10;20;324.77;712.2;0.456009548
5613;2015;9;10;21;489.36;712.2;0.687110362
5614;2015;9;10;22;488.73;712.2;0.686225779
5615;2015;9;10;23;442.1;712.2;0.620752598
5616;2015;9;11;0;247.38;712.2;0.347346251
5617;2015;9;11;1;335.94;712.2;0.471693345
5618;2015;9;11;2;349.94;712.2;0.491350744
5619;2015;9;11;3;275.68;712.2;0.38708228
5620;2015;9;11;4;170.93;712.2;0.240002808
5621;2015;9;11;5;107.58;712.2;0.151053075
5622;2015;9;11;6;122.99;712.2;0.172690256
5623;2015;9;11;7;137.61;712.2;0.193218197
5624;2015;9;11;8;189.33;712.2;0.265838248
5625;2015;9;11;9;131.78;712.2;0.185032294
5626;2015;9;11;10;84.11;712.2;0.118098849
5627;2015;9;11;11;68.92;712.2;0.09677057
5628;2015;9;11;12;70.99;712.2;0.099677057
5629;2015;9;11;13;75.48;712.2;0.105981466
5630;2015;9;11;14;79.82;712.2;0.11207526
5631;2015;9;11;15;61.9;712.2;0.086913788
5632;2015;9;11;16;41.07;712.2;0.057666386
5633;2015;9;11;17;45.8;712.2;0.064307779
5634;2015;9;11;18;56.09;712.2;0.078755967
5635;2015;9;11;19;86.8;712.2;0.121875878
5636;2015;9;11;20;123.12;712.2;0.172872789
5637;2015;9;11;21;152.52;712.2;0.214153328
5638;2015;9;11;22;203.8;712.2;0.286155574
5639;2015;9;11;23;277.98;712.2;0.39031171
5640;2015;9;12;0;264.35;712.2;0.371173828
5641;2015;9;12;1;235.39;712.2;0.330511092
5642;2015;9;12;2;200.41;712.2;0.281395675
5643;2015;9;12;3;134.35;712.2;0.188640831
5644;2015;9;12;4;142.24;712.2;0.19971918
5645;2015;9;12;5;115.6;712.2;0.162313957
5646;2015;9;12;6;111.66;712.2;0.156781803
5647;2015;9;12;7;191.71;712.2;0.269180006
5648;2015;9;12;8;322.02;712.2;0.452148273
5649;2015;9;12;9;311.29;712.2;0.43708228
5650;2015;9;12;10;290.85;712.2;0.408382477
5651;2015;9;12;11;194.62;712.2;0.273265937
5652;2015;9;12;12;147.06;712.2;0.206486942
5653;2015;9;12;13;148.81;712.2;0.208944117
5654;2015;9;12;14;159.73;712.2;0.224276889
5655;2015;9;12;15;177.45;712.2;0.24915754
5656;2015;9;12;16;236.73;712.2;0.332392586
5657;2015;9;12;17;312.54;712.2;0.438837405
5658;2015;9;12;18;383.53;712.2;0.538514462
5659;2015;9;12;19;390.84;712.2;0.548778433
5660;2015;9;12;20;400.56;712.2;0.562426285
5661;2015;9;12;21;340.75;712.2;0.478447065
5662;2015;9;12;22;353.45;712.2;0.496279135
5663;2015;9;12;23;330.79;712.2;0.46446223
5664;2015;9;13;0;231.88;712.2;0.325582701
5665;2015;9;13;1;195.62;712.2;0.274670037
5666;2015;9;13;2;159.72;712.2;0.224262848
5667;2015;9;13;3;178.99;712.2;0.251319854
5668;2015;9;13;4;228.49;712.2;0.320822803
5669;2015;9;13;5;182.73;712.2;0.256571188
5670;2015;9;13;6;224.81;712.2;0.315655715
